,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SCAF11,3.6786458537735e-25,0.539358989429336,0.418,0.311,7.7030844178017e-21,2,SCAF11
SMARCE1,3.92670089437612e-25,0.441966316507576,0.293,0.194,8.22251167282359e-21,2,SMARCE1
PAIP2,5.21257158052527e-25,0.423474262311259,0.378,0.27,1.09151248896199e-20,2,PAIP2
C9orf78,6.082389837138e-25,0.629700627667614,0.476,0.363,1.2736524318967e-20,2,C9orf78
TMED10,1.3125511348217e-24,0.409267524967314,0.303,0.205,2.74848207631665e-20,2,TMED10
BRD2,1.40501305446091e-24,0.305732218040671,0.259,0.167,2.94209733604114e-20,2,BRD2
SNX3,1.54836854031224e-24,0.448532412783945,0.267,0.174,3.24228372341382e-20,2,SNX3
TAX1BP1,1.68456113527027e-24,0.741694541534315,0.459,0.353,3.52747101725595e-20,2,TAX1BP1
DNAJB14,2.52005519038683e-24,0.451814989532415,0.268,0.175,5.27699556867003e-20,2,DNAJB14
CYTH1,3.2119625148326e-24,0.353275008175778,0.38,0.274,6.72584950605946e-20,2,CYTH1
LSM3,4.01293275484119e-24,0.250135714211971,0.298,0.201,8.40308118863746e-20,2,LSM3
KMT2C,4.18393162807207e-24,0.506663416382687,0.251,0.162,8.76115282918291e-20,2,KMT2C
LBR,4.79139153442359e-24,0.274092957485887,0.265,0.172,1.0033173873083e-19,2,LBR
RASSF5,8.27923106549754e-24,0.294958254869834,0.257,0.166,1.73367098511518e-19,2,RASSF5
SUPT16H,8.33385218153451e-24,0.420141892631997,0.263,0.172,1.74510864681333e-19,2,SUPT16H
SEC61G,8.6497709688572e-24,0.339796935683534,0.354,0.249,1.8112620408787e-19,2,SEC61G
ATP5PF,1.04056867855876e-23,0.696296547128612,0.461,0.361,2.17895081290204e-19,2,ATP5PF
UQCR10,1.04445044658917e-23,0.505176889741774,0.457,0.348,2.18707923515772e-19,2,UQCR10
CHMP4A,1.16068752017612e-23,0.440514936383917,0.383,0.281,2.43047966724879e-19,2,CHMP4A
UPF3A,1.49541164022828e-23,0.353775411512663,0.263,0.171,3.13139197463802e-19,2,UPF3A
NIPBL,1.50779392973099e-23,0.481388137128823,0.311,0.214,3.1573204888567e-19,2,NIPBL
M6PR,1.79393391172994e-23,0.273485319666154,0.273,0.181,3.7564976111625e-19,2,M6PR
WAS,1.98783018417478e-23,0.368767916422606,0.268,0.178,4.16251640566199e-19,2,WAS
NDUFA1,3.40367232735149e-23,0.500398918127719,0.434,0.33,7.12728985347403e-19,2,NDUFA1
CEP350,3.63178550481289e-23,0.336717586465152,0.269,0.181,7.6049588470782e-19,2,CEP350
CKLF,3.69988979545186e-23,0.380190914034191,0.309,0.213,7.74756923167619e-19,2,CKLF
CELF2,3.82948110344775e-23,0.900149958601427,0.425,0.32,8.01893343061959e-19,2,CELF2
DAZAP2,5.64211630906419e-23,0.335531183360879,0.461,0.357,1.18145915511804e-18,2,DAZAP2
SIGIRR,6.03027165066186e-23,0.258944958978437,0.3,0.205,1.26273888364859e-18,2,SIGIRR
ENY2,7.8570706761694e-23,0.359634538589535,0.314,0.22,1.64527059958987e-18,2,ENY2
ATRX,8.03662776952594e-23,0.442014657915023,0.424,0.322,1.68286985493873e-18,2,ATRX
POLR2J,1.43498014035954e-22,0.351234148022638,0.294,0.201,3.00484841391288e-18,2,POLR2J
SSNA1,2.43843429316327e-22,0.32646739787509,0.287,0.196,5.10608140988389e-18,2,SSNA1
MORF4L1,2.5576299418007e-22,0.802572394196201,0.493,0.399,5.35567709813066e-18,2,MORF4L1
SYF2,2.66268781690037e-22,0.377781977869865,0.427,0.327,5.57566828858937e-18,2,SYF2
MGST3,3.36404354424254e-22,0.265430357434992,0.296,0.203,7.04430718164389e-18,2,MGST3
NDUFA12,3.55140347377442e-22,0.424811309767524,0.388,0.289,7.43663887408363e-18,2,NDUFA12
UBXN4,3.94026210389637e-22,0.258160686305634,0.365,0.265,8.250908845559e-18,2,UBXN4
HNRNPF,5.13217615671938e-22,0.3330056790581,0.277,0.187,1.07467768721704e-17,2,HNRNPF
RNPS1,5.50637005266143e-22,0.418279144972831,0.295,0.205,1.1530338890273e-17,2,RNPS1
SRSF2,6.24483738701928e-22,0.629558388359281,0.415,0.313,1.30766894884184e-17,2,SRSF2
AP2M1,6.34227209156489e-22,0.263024263810796,0.279,0.189,1.32807177597369e-17,2,AP2M1
KRTCAP21,6.75607301860844e-22,0.395493748054701,0.52,0.419,1.41472169009661e-17,2,KRTCAP2
NUCKS1,8.23709778757523e-22,1.93266108880006,0.567,0.473,1.72484827671825e-17,2,NUCKS1
PCSK7,8.66888352087823e-22,0.626402168564892,0.296,0.204,1.8152642092719e-17,2,PCSK7
CPNE1,1.07299459470649e-21,0.276237478197962,0.263,0.176,2.2468506813154e-17,2,CPNE1
BDP1,1.32726673656744e-21,1.01257745465735,0.328,0.236,2.77929654637221e-17,2,BDP1
TXNL4A,1.3601271057668e-21,0.270301401116651,0.295,0.204,2.84810615947568e-17,2,TXNL4A
TRMT112,1.45774378262529e-21,0.390582311086333,0.4,0.302,3.05251548081735e-17,2,TRMT112
HNRNPM,2.12739424719015e-21,0.452141768594967,0.399,0.303,4.45476355361617e-17,2,HNRNPM
COPS6,2.17407776906978e-21,0.282151973224604,0.255,0.171,4.55251884843212e-17,2,COPS6
PARP1,2.18713336808299e-21,0.315636228867565,0.291,0.202,4.57985727276579e-17,2,PARP1
TXNIP,2.87143445150282e-21,12.9341420345611,0.972,0.96,6.0127837414469e-17,2,TXNIP
SRPRA,3.75956246382624e-21,0.311789249627906,0.264,0.178,7.87252379925215e-17,2,SRPRA
SRP9,3.95818164240682e-21,0.315330714548327,0.264,0.179,8.28843235919989e-17,2,SRP9
PNN,4.07900929011095e-21,1.39734566343613,0.559,0.454,8.54144545349233e-17,2,PNN
COPS9,4.26995127310388e-21,0.267670440465383,0.375,0.277,8.94127796587953e-17,2,COPS9
HNRNPK,4.7000569281152e-21,0.853065468451152,0.494,0.398,9.84191920747323e-17,2,HNRNPK
PDCD6,6.14683416120425e-21,0.343535217440952,0.269,0.182,1.28714707335617e-16,2,PDCD6
SH3BGRL,9.33896071806292e-21,0.434564264189806,0.328,0.237,1.95557837436238e-16,2,SH3BGRL
TGOLN2,9.60947846055905e-21,0.828329668199944,0.404,0.31,2.01222478964107e-16,2,TGOLN2
EIF4G21,1.06731124992776e-20,0.329913733776059,0.505,0.403,2.23494975734872e-16,2,EIF4G2
SMAP2,1.11365483644424e-20,0.671322803372401,0.351,0.451,2.33199322751424e-16,2,SMAP2
SRSF31,1.93386881454245e-20,0.464708264837026,0.542,0.443,4.04952129765188e-16,2,SRSF3
FNBP11,1.95976237161876e-20,0.568466387307299,0.444,0.351,4.10374240616969e-16,2,FNBP1
PDAP1,2.2111455291583e-20,0.310024921091167,0.304,0.215,4.63013873805749e-16,2,PDAP1
PRPF40A,2.22148188507873e-20,0.368219481232964,0.294,0.206,4.65178306735487e-16,2,PRPF40A
MED10,2.51108366133842e-20,0.440662103439915,0.382,0.287,5.25820918684265e-16,2,MED10
GABARAP1,4.33743327505259e-20,0.468267798318772,0.511,0.418,9.08258527796012e-16,2,GABARAP
CSNK2B,4.35489631156228e-20,0.254054657883895,0.264,0.18,9.11915287641141e-16,2,CSNK2B
OGA,4.5405863875421e-20,0.461623674068217,0.274,0.189,9.50798789551315e-16,2,OGA
AKAP9,6.47319170600743e-20,0.482477868447415,0.365,0.273,1.35548634323796e-15,2,AKAP9
BOD1L1,7.12101735018007e-20,1.61362228340059,0.37,0.279,1.49114103312771e-15,2,BOD1L1
BUD31,1.54523651110307e-19,0.350477226529332,0.26,0.179,3.23572525424983e-15,2,BUD31
SSR41,1.66191432164651e-19,1.18978271838582,0.691,0.607,3.4800485895278e-15,2,SSR4
NSD1,1.67796384597474e-19,0.749742177961732,0.281,0.197,3.5136562934711e-15,2,NSD1
SRSF11,3.41222090951379e-19,0.87357657119869,0.426,0.331,7.14519058452187e-15,2,SRSF11
NDUFS8,3.51752986104376e-19,0.251693192297632,0.267,0.184,7.36570752902564e-15,2,NDUFS8
LRPAP1,6.96813049787834e-19,0.258858416036705,0.292,0.206,1.45912652625572e-14,2,LRPAP1
ZNF428,7.42563828557032e-19,0.255700315690547,0.267,0.184,1.55492865699843e-14,2,ZNF428
HSPA9,1.03173340534398e-18,0.305420508133171,0.32,0.232,2.1604497507903e-14,2,HSPA9
SELENOF,1.31048593764959e-18,0.26842564418505,0.271,0.189,2.74415755343824e-14,2,SELENOF
UFC1,2.20992338609627e-18,0.380672024156949,0.473,0.38,4.62757957048558e-14,2,UFC1
CDC37,3.04269675906474e-18,0.306329456883246,0.348,0.257,6.37140701348157e-14,2,CDC37
DYNC1H1,3.6656369220619e-18,0.51761781763583,0.292,0.208,7.67584371479761e-14,2,DYNC1H1
MRPL41,7.86314589124072e-18,0.350620871494645,0.297,0.215,1.64654274962581e-13,2,MRPL41
UBE2V1,8.31396511708035e-18,0.47930911811764,0.383,0.295,1.74094429551663e-13,2,UBE2V1
ARID1B,8.79587311731245e-18,0.304163934459702,0.322,0.236,1.84185583076523e-13,2,ARID1B
ATF7IP,1.2379004355278e-17,0.350210673452261,0.279,0.198,2.59216351199521e-13,2,ATF7IP
RSBN1L,1.47468704997403e-17,0.472231365093907,0.351,0.266,3.08799468264561e-13,2,RSBN1L
SNX61,1.66859283324598e-17,0.413169936352212,0.392,0.306,3.49403339281707e-13,2,SNX6
TMBIM4,1.99402843582267e-17,0.575026016596827,0.34,0.254,4.17549554461268e-13,2,TMBIM4
SP100,2.10759379658372e-17,0.61886539005614,0.412,0.325,4.4133014100463e-13,2,SP100
SMARCA5,2.86158477301504e-17,0.303955236902253,0.338,0.255,5.99215851469349e-13,2,SMARCA5
TTC14,3.46180969022073e-17,0.402473671058679,0.313,0.23,7.24902949132222e-13,2,TTC14
ACAP2,5.4451908712447e-17,0.398803903240306,0.287,0.205,1.14022296843864e-12,2,ACAP2
SRRM2,6.24818849639585e-17,1.62745540424232,0.69,0.608,1.30837067114529e-12,2,SRRM2
KLF13,6.5552677445954e-17,0.308222816085068,0.448,0.359,1.37267306571828e-12,2,KLF13
USP16,6.77941681287104e-17,0.561211006740939,0.297,0.218,1.4196098806152e-12,2,USP16
FIS1,1.0092974484636e-16,0.39610200158446,0.394,0.312,2.11346885708277e-12,2,FIS1
CIB11,1.09380068502124e-16,0.483187894728435,0.489,0.401,2.29041863443447e-12,2,CIB1
DYNLRB11,1.72875799332755e-16,0.274441975013422,0.28,0.202,3.6200192380279e-12,2,DYNLRB1
MDH2,2.22084594920357e-16,0.269318037467339,0.273,0.195,4.65045141763228e-12,2,MDH2
ZC3H13,2.78412211880464e-16,0.261840771228789,0.261,0.186,5.82995171677691e-12,2,ZC3H13
CDK13,3.00099120289313e-16,0.251688668835348,0.263,0.188,6.28407557885822e-12,2,CDK13
RBM25,3.41893710997711e-16,0.444360301494503,0.461,0.383,7.15925430829208e-12,2,RBM25
MIER1,6.03200037755897e-16,0.279842381246681,0.319,0.238,1.26310087906085e-11,2,MIER1
CCT3,6.17955890390106e-16,0.278737145038899,0.291,0.211,1.29399963447688e-11,2,CCT3
SMG1,7.93852892909407e-16,0.396793611780675,0.301,0.223,1.6623279577523e-11,2,SMG1
ANAPC5,1.10226190999715e-15,0.290628988858326,0.252,0.179,2.30813643953403e-11,2,ANAPC5
LMAN1,1.10230531920519e-15,0.330107448318593,0.253,0.181,2.30822733841566e-11,2,LMAN1
GLS,1.15780951089627e-15,0.372774161468123,0.354,0.274,2.42445311581678e-11,2,GLS
RTF1,1.16016825456117e-15,0.549887214761091,0.303,0.225,2.42939232505108e-11,2,RTF1
EMB1,1.44722729992814e-15,0.253727376485749,0.44,0.351,3.03049396604954e-11,2,EMB
CRBN,1.53729106816303e-15,0.330244042504899,0.296,0.221,3.21908749673338e-11,2,CRBN
RPS27L1,2.01596894011633e-15,0.30147891751086,0.32,0.241,4.2214389606036e-11,2,RPS27L
ANP32A,2.29262989756236e-15,0.623775427308118,0.284,0.207,4.80076700549557e-11,2,ANP32A
CNOT6L,2.31549824140908e-15,0.269836392188318,0.361,0.282,4.84865331751062e-11,2,CNOT6L
FTH1,2.38211656993761e-15,45.7491418836157,0.938,0.955,4.98815209744935e-11,2,FTH1
ATP5IF11,3.82359712707927e-15,0.723597605734958,0.517,0.441,8.00661238410399e-11,2,ATP5IF1
HNRNPDL,7.87889522199224e-15,0.592256594477378,0.613,0.548,1.64984065948518e-10,2,HNRNPDL
KPNB1,8.41182109855284e-15,0.429184295593108,0.255,0.185,1.76143533803696e-10,2,KPNB1
DAD1,9.59694426786001e-15,0.28475626192492,0.421,0.337,2.00960012968989e-10,2,DAD1
PTPN1,9.83132558496504e-15,0.264152420577109,0.256,0.184,2.05867957749168e-10,2,PTPN1
KANSL1,1.06515584808317e-14,0.327913382428452,0.305,0.231,2.23043634588616e-10,2,KANSL1
TAF15,1.06664648176044e-14,0.338104369039327,0.287,0.213,2.23355773280636e-10,2,TAF15
ARGLU1,1.29947673414557e-14,0.32574947760962,0.71,0.636,2.72110428130082e-10,2,ARGLU1
RESF1,1.70064295317443e-14,0.449700469836845,0.504,0.434,3.56114634394726e-10,2,RESF1
IK,1.70779089718962e-14,0.396864254872039,0.383,0.308,3.57611413871506e-10,2,IK
EIF5A,1.9027122301747e-14,0.452459783521332,0.372,0.294,3.98427940998583e-10,2,EIF5A
SCAND1,1.93226608136468e-14,0.369577224986244,0.413,0.337,4.04616517437763e-10,2,SCAND1
RASGRP1,2.17875553671387e-14,0.321982727192529,0.257,0.188,4.56231409387884e-10,2,RASGRP1
RFC1,2.23094120000244e-14,0.400384162817413,0.271,0.2,4.67159087280511e-10,2,RFC1
RSF1,2.61972729002215e-14,0.492051983589364,0.312,0.239,5.48570894530638e-10,2,RSF1
ANP32E,2.70249839052235e-14,0.263288291779547,0.296,0.223,5.6590316297538e-10,2,ANP32E
SF3B5,3.18746451294988e-14,0.301289403151318,0.48,0.395,6.67455069011705e-10,2,SF3B5
PPP4R3A,3.31120738971971e-14,0.268594335101604,0.253,0.183,6.93366827407307e-10,2,PPP4R3A
VAMP5,3.36029315130033e-14,0.254062614613188,0.299,0.226,7.03645385882288e-10,2,VAMP5
WNK1,3.79628706987941e-14,0.331216825028624,0.269,0.2,7.94942512432747e-10,2,WNK1
DNTTIP2,8.74125114230234e-14,0.331944910537231,0.263,0.194,1.83041798919811e-09,2,DNTTIP2
LSM14A,9.95791012329565e-14,0.275048848129455,0.305,0.231,2.08518637981811e-09,2,LSM14A
RBM3,1.18982220806301e-13,1.87420874277377,0.526,0.458,2.49148770368394e-09,2,RBM3
HIST1H1E,1.56548055178804e-13,0.379758875234083,0.42,0.344,3.27811627544415e-09,2,HIST1H1E
NUDC,2.42209956236477e-13,0.316637288383044,0.261,0.195,5.07187648359182e-09,2,NUDC
CCND21,4.22665979094788e-13,0.292639830837382,0.278,0.209,8.85062560224486e-09,2,CCND2
SAP18,4.2325403499061e-13,0.388828338542861,0.528,0.456,8.86293949270338e-09,2,SAP18
VAMP2,4.89989956523235e-13,0.689937816723809,0.491,0.415,1.02603896895965e-08,2,VAMP2
MT-ATP8,5.53095663814215e-13,0.285338103869567,0.331,0.259,1.15818232002697e-08,2,MT-ATP8
ATP6V0C,6.30930987435907e-13,0.350310403188577,0.378,0.305,1.32116948769079e-08,2,ATP6V0C
KIF5B,6.37107888253074e-13,0.3226481168729,0.282,0.214,1.33410391800194e-08,2,KIF5B
PCM1,6.81086244324681e-13,0.362367496515643,0.343,0.271,1.42619459561588e-08,2,PCM1
STK17A,7.5570325959702e-13,0.703191827282007,0.451,0.374,1.58244262559616e-08,2,STK17A
SMC3,8.25289358689832e-13,0.287720203301716,0.276,0.207,1.72815591709651e-08,2,SMC3
CCNH,1.70987383104612e-12,0.266189397445213,0.26,0.196,3.58047580221058e-08,2,CCNH
PAPOLA,2.30650124337191e-12,0.379710970087952,0.358,0.285,4.82981360362077e-08,2,PAPOLA
OSBPL8,3.77032678710336e-12,0.488865290660113,0.359,0.288,7.89506429219444e-08,2,OSBPL8
CD3G,5.82168132610957e-12,3.10099851630775,0.429,0.629,1.21906006968734e-07,2,CD3G
RSRC2,6.24596376195621e-12,0.357378653205496,0.377,0.304,1.30790481175363e-07,2,RSRC2
EIF3I,9.11432408089202e-12,0.270661064773767,0.267,0.203,1.90853946253879e-07,2,EIF3I
C4orf3,9.45430910345339e-12,0.287415079304324,0.388,0.314,1.97973232626314e-07,2,C4orf3
WAC,1.07146739970579e-11,0.272427666674854,0.296,0.231,2.24365273498392e-07,2,WAC
TPR,1.11794618614481e-11,0.763740903261856,0.419,0.345,2.34097931378723e-07,2,TPR
USP34,1.51078855527807e-11,0.279300618110006,0.321,0.255,3.16359123475229e-07,2,USP34
IKZF1,6.23507665191114e-11,0.669654061910838,0.54,0.482,1.30562505091019e-06,2,IKZF1
SSB,9.08217405975573e-11,0.383452424643461,0.341,0.276,1.90180724811285e-06,2,SSB
VAPA,1.11719882840922e-10,0.262367564513215,0.34,0.275,2.33941434668892e-06,2,VAPA
NDUFA111,1.7809726267917e-10,0.262523174445793,0.437,0.366,3.72935668050182e-06,2,NDUFA11
XRCC6,4.18851741162173e-10,0.271446443077705,0.284,0.224,8.7707554599359e-06,2,XRCC6
LAMTOR4,6.48254166672152e-10,0.331147992941383,0.5,0.438,1.35744422501149e-05,2,LAMTOR4
SNRPD1,7.78978708377554e-10,0.294539900405226,0.294,0.234,1.6311814153426e-05,2,SNRPD1
BUB3,1.2947463318756e-09,0.642405170718467,0.26,0.204,2.71119881894751e-05,2,BUB3
ZC3H15,2.02665609506831e-09,0.331894309891136,0.346,0.284,4.24381786307304e-05,2,ZC3H15
RBM33,2.13866421345896e-09,0.302682049814792,0.29,0.231,4.47836286298306e-05,2,RBM33
POLR2J3,2.21530804470942e-09,0.421694371610007,0.297,0.24,4.63885504562153e-05,2,POLR2J3
BBX,2.44881340161714e-09,0.262270755594854,0.257,0.201,5.12781526298629e-05,2,BBX
DHX36,3.89199335390104e-09,0.359643157549044,0.319,0.259,8.14983408306877e-05,2,DHX36
CLEC2D,4.62870939783443e-09,0.742847870397969,0.369,0.322,9.6925174790653e-05,2,CLEC2D
TAF10,4.79772460617547e-09,0.376838523109535,0.354,0.294,0.000100464353253314,2,TAF10
ARID4B1,5.10796470345157e-09,0.353800531092203,0.467,0.404,0.000106960780890276,2,ARID4B
HNRNPC,1.7922057316899e-08,0.442531522179415,0.517,0.469,0.000375287880215866,2,HNRNPC
GPBP1,2.19916775433897e-08,0.285184306117944,0.373,0.314,0.00046050572775858,2,GPBP1
KAT6B,2.34540565969743e-08,0.304501410080563,0.259,0.208,0.000491127945140642,2,KAT6B
TSC22D31,3.2640265936387e-08,0.621569875191064,0.734,0.721,0.000683487168707943,2,TSC22D3
PJA2,3.60173535061316e-08,0.287369462159236,0.258,0.207,0.000754203382418396,2,PJA2
MRPL20,4.15868333369408e-08,0.251187007962434,0.28,0.228,0.000870828290075541,2,MRPL20
ATP5MD,5.16331876431732e-08,0.280292101360589,0.328,0.272,0.00108119894924805,2,ATP5MD
CALM2,7.69545703536662e-08,0.604233865754175,0.598,0.554,0.00161142870320577,2,CALM2
ADD3,3.62745214921802e-07,0.260405197536791,0.325,0.274,0.00759588480046254,2,ADD3
FUS,1.65508836299223e-06,7.13817230157893,0.663,0.613,0.0346575503210572,2,FUS
FTL,1.71418072900307e-06,113.555325075005,0.963,0.952,0.0358949444653243,2,FTL
MT-CO2,3.03870480199525e-06,25.5514114780438,0.999,1,0.0636304785537805,2,MT-CO2
CYCS,4.03277658796655e-06,0.293669118082073,0.338,0.293,0.0844463417520195,2,CYCS
CSNK1A1,5.04487435725419e-06,0.272533679294464,0.287,0.242,0.105639669040903,2,CSNK1A1
AC044849.1,8.33505729924634e-06,0.582006127473595,0.382,0.338,0.174536099846218,2,AC044849.1
U2SURP,1.72627777832405e-05,0.289899111682256,0.336,0.296,0.361482566781055,2,U2SURP
FNBP4,2.320316599328e-05,0.30103014803805,0.316,0.275,0.485874295899283,2,FNBP4
SSBP1,3.44909623811909e-05,0.412376486732819,0.379,0.335,0.722240752262138,2,SSBP1
HIST1H1D,7.21187408600138e-05,2.07581132166633,0.371,0.413,1,2,HIST1H1D
MT-ND5,0.000101407878028326,12.0410637238213,0.96,0.958,1,2,MT-ND5
ATP5F1D,0.000126118241424062,0.25191948951341,0.567,0.528,1,2,ATP5F1D
PPDPF1,0.000331942776988444,0.712730506306439,0.62,0.655,1,2,PPDPF
ASH1L,0.000407369054994684,1.02348513564966,0.257,0.223,1,2,ASH1L
MBNL1,0.000757422780965452,2.2954081249641,0.518,0.475,1,2,MBNL1
PTMA,0.00078964259665131,15.8805490966647,0.987,0.987,1,2,PTMA
FAM133B,0.00232820112819602,0.263251308830663,0.309,0.28,1,2,FAM133B
MRPL54,0.00397643736594571,0.507298962488101,0.283,0.253,1,2,MRPL54
NME21,0.00425490304891426,1.26930653724007,0.572,0.598,1,2,NME2
TOMM6,0.00748509800378704,0.381914579427801,0.458,0.432,1,2,TOMM6
PA2G4,0.00753585239332879,0.385609207787639,0.34,0.312,1,2,PA2G4
DUSP2,5.37580654632699e-220,7.3600205167516,0.617,0.24,1.12569389080087e-215,3,DUSP2
LYAR,1.87966587112951e-188,1.17532556121178,0.595,0.231,3.9360203341452e-184,3,LYAR
CMC1,1.93099041920353e-178,7.06227515599733,0.365,0.101,4.04349393781219e-174,3,CMC1
HLA-DPB11,1.16356557976262e-116,1.51068763269459,0.452,0.186,2.43650632402292e-112,3,HLA-DPB1
KLRG1,5.2124277544257e-93,0.724442040183418,0.369,0.148,1.09148237177674e-88,3,KLRG1
GZMM,5.35458187744677e-93,6.35260321503612,0.719,0.452,1.12124944513735e-88,3,GZMM
TRGC2,9.03403678171059e-93,13.542148712765,0.317,0.116,1.8917273020902e-88,3,TRGC2
HLA-DPA11,1.57494717718369e-86,0.786059729876597,0.339,0.134,3.29793938902265e-82,3,HLA-DPA1
HCST1,1.41171706271057e-79,1.32019480567962,0.847,0.665,2.95613552931594e-75,3,HCST
PIK3R1,1.78915356081262e-73,5.2894531508593,0.68,0.473,3.74648755634163e-69,3,PIK3R1
CD8A1,1.61830643504391e-66,0.965993102175132,0.311,0.134,3.38873367498196e-62,3,CD8A
CXCR4,6.75381897309672e-65,6.45310298889576,0.841,0.666,1.41424969296645e-60,3,CXCR4
CD8B,6.69662084120824e-59,0.929228452760822,0.316,0.144,1.402272404149e-54,3,CD8B
PPP2R5C2,9.6570016661523e-58,1.81715815380076,0.669,0.473,2.02217614889229e-53,3,PPP2R5C
CD811,2.64819442216916e-55,1.17513733750134,0.515,0.318,5.54531912002223e-51,3,CD81
GZMH,1.54029245088557e-37,6.45957720818635,0.314,0.165,3.22537239215439e-33,3,GZMH
ARAP21,2.31017131954447e-35,0.424028569939968,0.276,0.145,4.83749874312611e-31,3,ARAP2
KLF6,1.64673543634133e-31,5.04218915643567,0.645,0.483,3.44826400369875e-27,3,KLF6
MYBL11,4.07081518129477e-31,0.493421208288114,0.312,0.179,8.52428698963124e-27,3,MYBL1
ZBTB381,2.05645227443677e-30,0.579632786877203,0.272,0.151,4.3062110626706e-26,3,ZBTB38
RNF19A2,8.56494465473852e-29,0.413431630337319,0.365,0.231,1.79349941070225e-24,3,RNF19A
PYHIN11,1.94313872511268e-28,0.574121134329955,0.293,0.17,4.06893249038596e-24,3,PYHIN1
AHNAK1,3.34449169952772e-26,2.5661934381273,0.557,0.393,7.00336561881105e-22,3,AHNAK
PARP8,1.94987012728665e-25,1.0101706112106,0.317,0.198,4.08302804653825e-21,3,PARP8
FYN1,1.72340724878432e-24,0.574529573711227,0.477,0.349,3.60881477895437e-20,3,FYN
SRSF71,2.05952470764164e-24,0.835747080257194,0.745,0.645,4.31264473780159e-20,3,SRSF7
JUN,1.60152206872149e-21,19.0200875783886,0.816,0.735,3.35358721190281e-17,3,JUN
CD69,4.86391862441723e-21,1.59543536283614,0.664,0.554,1.01850455995297e-16,3,CD69
ITGAL1,5.0695431920121e-21,0.404360910926549,0.269,0.167,1.06156234440733e-16,3,ITGAL
SAMD31,1.31826888757088e-20,0.324853812383851,0.281,0.177,2.76045505057342e-16,3,SAMD3
IKZF31,8.1306080156358e-19,0.627133050612133,0.298,0.197,1.70254931847414e-14,3,IKZF3
TERF2IP,2.97826664007941e-18,0.647707855065682,0.472,0.361,6.23649034432629e-14,3,TERF2IP
REL1,3.42471982791034e-18,0.424102778979749,0.275,0.179,7.17136331964424e-14,3,REL
MT2A1,4.98692975409748e-18,1.29885102937955,0.275,0.18,1.04426309050801e-13,3,MT2A
PSMB91,5.15364064599216e-18,1.70308552104769,0.534,0.426,1.07917235127076e-13,3,PSMB9
PAXX1,1.98202545698086e-17,0.434376999970915,0.409,0.3,4.15036130691793e-13,3,PAXX
ZBTB11,2.60826567760939e-17,0.45443647881889,0.32,0.221,5.46170832891406e-13,3,ZBTB1
CKLF1,3.12496092875755e-17,0.311430253864708,0.318,0.218,6.5436681848183e-13,3,CKLF
CALM21,7.9964997243097e-17,0.713577239359566,0.651,0.551,1.67446704227045e-12,3,CALM2
IL10RA1,2.6401829437499e-16,0.498713123228512,0.288,0.195,5.52854308421229e-12,3,IL10RA
IDS2,6.00402951426569e-16,0.724480705664838,0.413,0.311,1.25724378028724e-11,3,IDS
MBP1,9.83210422793677e-16,0.529541546092623,0.477,0.372,2.05884262532996e-11,3,MBP
HSP90AA1,9.99732940557044e-16,8.40718943973044,0.817,0.752,2.09344077752645e-11,3,HSP90AA1
ID21,5.71986632846614e-15,0.413215226777373,0.418,0.315,1.19774000918081e-10,3,ID2
PLAAT41,9.52725862215473e-15,0.287042332401226,0.591,0.487,1.9950079554792e-10,3,PLAAT4
UBE2S,1.04124879079964e-14,0.465393044509544,0.263,0.178,2.18037496793445e-10,3,UBE2S
AC044849.11,1.01224023130036e-13,0.480961935150487,0.428,0.336,2.11963104434295e-09,3,AC044849.1
OFD1,1.40261352177637e-13,0.458598172721986,0.278,0.195,2.93707271459972e-09,3,OFD1
CTSC1,1.5201692765905e-13,1.35121869822696,0.265,0.182,3.18323446518051e-09,3,CTSC
